content_id,model,model_bias_class,avg_political_leaning,avg_score,num_summaries
G6akAYqnChxMTDHp,Qwen,center,0.6666666666666666,0.8113338152567545,3
G6akAYqnChxMTDHp,Qwen,right,1.0,0.9176040093104044,3
G6akAYqnChxMTDHp,Mistral,left,0.6666666666666666,0.9582198659578959,3
G6akAYqnChxMTDHp,Mistral,center,1.0,0.697890023390452,3
G6akAYqnChxMTDHp,Mistral,right,0.3333333333333333,0.8329518834749857,3
G6akAYqnChxMTDHp,Gemma,left,1.0,0.9990546305974325,3
G6akAYqnChxMTDHp,Gemma,center,1.0,0.9983468651771545,3
G6akAYqnChxMTDHp,Gemma,right,1.0,0.9991148908933004,3
G6akAYqnChxMTDHp,Llama,left,0.0,0.9785355925559998,3
G6akAYqnChxMTDHp,Llama,center,0.0,0.965067446231842,3
G6akAYqnChxMTDHp,Llama,right,0.0,0.9786918759346008,3
G6akAYqnChxMTDHp,Phi,left,1.0,0.891785204410553,3
G6akAYqnChxMTDHp,Phi,center,1.0,0.9381099740664164,3
G6akAYqnChxMTDHp,Phi,right,1.0,0.9225850105285645,3
D0Nisj0XvTCeSrjl,Qwen,left,2.0,0.7863837480545044,3
D0Nisj0XvTCeSrjl,Qwen,center,2.0,0.9108598033587137,3
D0Nisj0XvTCeSrjl,Qwen,right,2.0,0.9037304917971293,3
D0Nisj0XvTCeSrjl,Mistral,left,0.0,0.9652514060338339,3
D0Nisj0XvTCeSrjl,Mistral,center,0.0,0.9140803019205729,3
D0Nisj0XvTCeSrjl,Mistral,right,0.0,0.8180436889330546,3
D0Nisj0XvTCeSrjl,Gemma,left,0.6666666666666666,0.8403694033622742,3
D0Nisj0XvTCeSrjl,Gemma,center,1.0,0.9727070927619934,3
D0Nisj0XvTCeSrjl,Gemma,right,1.0,0.957647701104482,3
D0Nisj0XvTCeSrjl,Llama,left,1.0,0.7221577862898508,3
D0Nisj0XvTCeSrjl,Llama,center,1.0,0.6304067373275757,3
D0Nisj0XvTCeSrjl,Llama,right,1.3333333333333333,0.5130346715450287,3
D0Nisj0XvTCeSrjl,Phi,left,1.3333333333333333,0.8416242400805155,3
D0Nisj0XvTCeSrjl,Phi,center,2.0,0.836599330107371,3
D0Nisj0XvTCeSrjl,Phi,right,0.6666666666666666,0.7845482230186462,3
TZbz8FXvoIBcnoza,Qwen,left,1.0,0.7341421246528625,3
TZbz8FXvoIBcnoza,Qwen,center,1.3333333333333333,0.7287370562553406,3
TZbz8FXvoIBcnoza,Qwen,right,1.3333333333333333,0.8373125990231832,3
TZbz8FXvoIBcnoza,Mistral,left,0.0,0.9889150460561117,3
TZbz8FXvoIBcnoza,Mistral,center,0.6666666666666666,0.7672703663508097,3
TZbz8FXvoIBcnoza,Mistral,right,0.0,0.9598020513852438,3
TZbz8FXvoIBcnoza,Gemma,left,0.6666666666666666,0.6483068863550822,3
TZbz8FXvoIBcnoza,Gemma,center,0.3333333333333333,0.5702595810095469,3
TZbz8FXvoIBcnoza,Gemma,right,0.0,0.6139209071795145,3
TZbz8FXvoIBcnoza,Llama,left,0.3333333333333333,0.7907069126764933,3
TZbz8FXvoIBcnoza,Llama,center,0.0,0.7208989461263021,3
TZbz8FXvoIBcnoza,Llama,right,0.0,0.8732192516326904,3
TZbz8FXvoIBcnoza,Phi,left,0.6666666666666666,0.67548801501592,3
TZbz8FXvoIBcnoza,Phi,center,1.0,0.5735107958316803,3
TZbz8FXvoIBcnoza,Phi,right,0.3333333333333333,0.564693421125412,3
HIsniFY0HfMQ0zom,Qwen,left,1.3333333333333333,0.8010732332865397,3
HIsniFY0HfMQ0zom,Qwen,center,1.3333333333333333,0.8078770240147909,3
HIsniFY0HfMQ0zom,Qwen,right,2.0,0.788783073425293,3
HIsniFY0HfMQ0zom,Mistral,left,0.6666666666666666,0.586759994427363,3
HIsniFY0HfMQ0zom,Mistral,center,0.0,0.8293441335360209,3
HIsniFY0HfMQ0zom,Mistral,right,1.3333333333333333,0.7224856416384379,3
HIsniFY0HfMQ0zom,Gemma,left,1.0,0.7567172050476074,3
HIsniFY0HfMQ0zom,Gemma,center,0.6666666666666666,0.7991567651430765,3
HIsniFY0HfMQ0zom,Gemma,right,1.0,0.869364599386851,3
HIsniFY0HfMQ0zom,Llama,left,0.0,0.6157503922780355,3
HIsniFY0HfMQ0zom,Llama,center,1.3333333333333333,0.6808097461859385,3
HIsniFY0HfMQ0zom,Llama,right,1.0,0.8500395814577738,3
HIsniFY0HfMQ0zom,Phi,left,2.0,0.6193120280901591,3
HIsniFY0HfMQ0zom,Phi,center,0.0,0.626381496588389,3
HIsniFY0HfMQ0zom,Phi,right,0.6666666666666666,0.5677377581596375,3
RyRsBDE2hAhT0G5k,Qwen,left,0.0,0.8145138025283813,3
RyRsBDE2hAhT0G5k,Qwen,center,0.0,0.8190692861874899,3
RyRsBDE2hAhT0G5k,Qwen,right,0.0,0.9008944630622864,3
RyRsBDE2hAhT0G5k,Mistral,left,0.0,0.9856235583623251,3
RyRsBDE2hAhT0G5k,Mistral,center,0.0,0.978953222433726,3
RyRsBDE2hAhT0G5k,Mistral,right,0.0,0.9487707018852234,3
RyRsBDE2hAhT0G5k,Gemma,left,1.0,0.8915463288625082,3
RyRsBDE2hAhT0G5k,Gemma,center,1.0,0.9927165508270264,3
RyRsBDE2hAhT0G5k,Gemma,right,1.0,0.9966646432876587,3
RyRsBDE2hAhT0G5k,Llama,left,0.3333333333333333,0.8039687077204386,3
RyRsBDE2hAhT0G5k,Llama,center,1.0,0.780886153380076,3
RyRsBDE2hAhT0G5k,Llama,right,0.3333333333333333,0.8326876560846964,3
RyRsBDE2hAhT0G5k,Phi,left,0.0,0.7157694498697916,3
RyRsBDE2hAhT0G5k,Phi,center,0.0,0.876229445139567,3
RyRsBDE2hAhT0G5k,Phi,right,0.0,0.8316741784413656,3
QMCgQtIVHaKp7wwa,Qwen,left,0.0,0.8250956734021505,3
QMCgQtIVHaKp7wwa,Qwen,center,0.0,0.93077552318573,3
QMCgQtIVHaKp7wwa,Qwen,right,0.0,0.8316700061162313,3
QMCgQtIVHaKp7wwa,Mistral,left,0.0,0.9872616728146871,3
QMCgQtIVHaKp7wwa,Mistral,center,0.0,0.9918816288312277,3
QMCgQtIVHaKp7wwa,Mistral,right,0.0,0.8544726967811584,3
QMCgQtIVHaKp7wwa,Gemma,left,0.6666666666666666,0.7680280605951945,3
QMCgQtIVHaKp7wwa,Gemma,center,0.0,0.8909134268760681,3
QMCgQtIVHaKp7wwa,Gemma,right,0.6666666666666666,0.9783135652542114,3
QMCgQtIVHaKp7wwa,Llama,left,0.0,0.7880634466807047,3
QMCgQtIVHaKp7wwa,Llama,center,0.0,0.8124151627222697,3
QMCgQtIVHaKp7wwa,Llama,right,0.0,0.8188101847966512,3
QMCgQtIVHaKp7wwa,Phi,left,0.6666666666666666,0.7570509910583496,3
QMCgQtIVHaKp7wwa,Phi,center,0.0,0.7754077514012655,3
QMCgQtIVHaKp7wwa,Phi,right,0.6666666666666666,0.7890140414237976,3
osjamcM917XfW7mX,Qwen,left,2.0,0.7460073133309683,3
osjamcM917XfW7mX,Qwen,center,2.0,0.9302400350570679,3
osjamcM917XfW7mX,Qwen,right,1.3333333333333333,0.6588471333185831,3
osjamcM917XfW7mX,Mistral,left,0.0,0.9815105597178141,3
osjamcM917XfW7mX,Mistral,center,0.3333333333333333,0.9258424639701843,3
osjamcM917XfW7mX,Mistral,right,0.0,0.9908314744631449,3
osjamcM917XfW7mX,Gemma,left,0.0,0.9882567922274271,3
osjamcM917XfW7mX,Gemma,center,0.0,0.8203109304110209,3
osjamcM917XfW7mX,Gemma,right,0.0,0.9417341152826945,3
osjamcM917XfW7mX,Llama,left,0.0,0.7716618577639262,3
osjamcM917XfW7mX,Llama,center,1.3333333333333333,0.6630358695983887,3
osjamcM917XfW7mX,Llama,right,0.6666666666666666,0.7416883508364359,3
osjamcM917XfW7mX,Phi,left,0.6666666666666666,0.7593619426091512,3
osjamcM917XfW7mX,Phi,center,0.6666666666666666,0.7582322160402933,3
osjamcM917XfW7mX,Phi,right,1.3333333333333333,0.7044815818468729,3
JIA3is9hF5hj6er1,Qwen,left,0.0,0.8462753097216288,3
JIA3is9hF5hj6er1,Qwen,center,0.0,0.7141904830932617,3
JIA3is9hF5hj6er1,Qwen,right,1.3333333333333333,0.6692573328812917,3
JIA3is9hF5hj6er1,Mistral,left,0.0,0.9839520255724589,3
JIA3is9hF5hj6er1,Mistral,center,0.0,0.9829201698303223,3
JIA3is9hF5hj6er1,Mistral,right,0.0,0.9897089600563049,3
JIA3is9hF5hj6er1,Gemma,left,1.0,0.9668938914934794,3
JIA3is9hF5hj6er1,Gemma,center,1.0,0.9493375023206075,3
JIA3is9hF5hj6er1,Gemma,right,1.0,0.9819310704867045,3
JIA3is9hF5hj6er1,Llama,left,0.0,0.5205270151297251,3
JIA3is9hF5hj6er1,Llama,center,0.6666666666666666,0.878598709901174,3
JIA3is9hF5hj6er1,Llama,right,0.3333333333333333,0.7259112199147543,3
JIA3is9hF5hj6er1,Phi,left,1.3333333333333333,0.7211936116218567,3
JIA3is9hF5hj6er1,Phi,center,0.6666666666666666,0.6388141711552938,3
JIA3is9hF5hj6er1,Phi,right,0.6666666666666666,0.7154632608095804,3
xyQcGlkCX1bKY6q2,Qwen,left,0.6666666666666666,0.683594544728597,3
xyQcGlkCX1bKY6q2,Qwen,center,1.3333333333333333,0.5499926408131918,3
xyQcGlkCX1bKY6q2,Qwen,right,0.6666666666666666,0.5603994230429331,3
xyQcGlkCX1bKY6q2,Mistral,left,0.0,0.9776967167854309,3
xyQcGlkCX1bKY6q2,Mistral,center,0.0,0.9773478309313456,3
xyQcGlkCX1bKY6q2,Mistral,right,0.0,0.9826716184616089,3
xyQcGlkCX1bKY6q2,Gemma,left,0.6666666666666666,0.6804085969924927,3
xyQcGlkCX1bKY6q2,Gemma,center,0.6666666666666666,0.7585576375325521,3
xyQcGlkCX1bKY6q2,Gemma,right,0.3333333333333333,0.7667847275733948,3
xyQcGlkCX1bKY6q2,Llama,left,0.0,0.8825679222742716,3
xyQcGlkCX1bKY6q2,Llama,center,0.0,0.9543998638788859,3
xyQcGlkCX1bKY6q2,Llama,right,0.0,0.8902939359347025,3
xyQcGlkCX1bKY6q2,Phi,left,0.0,0.8169838190078735,3
xyQcGlkCX1bKY6q2,Phi,center,0.0,0.9481188853581747,3
xyQcGlkCX1bKY6q2,Phi,right,0.6666666666666666,0.5493963956832886,3
z8KEo0ZFqjsDzlEt,Qwen,left,0.0,0.7698398033777872,3
z8KEo0ZFqjsDzlEt,Qwen,center,0.0,0.5500516593456268,3
z8KEo0ZFqjsDzlEt,Qwen,right,0.0,0.6278913716475168,3
z8KEo0ZFqjsDzlEt,Mistral,left,0.0,0.6715628008047739,3
z8KEo0ZFqjsDzlEt,Mistral,center,0.0,0.580916146437327,3
z8KEo0ZFqjsDzlEt,Mistral,right,0.3333333333333333,0.7566026051839193,3
z8KEo0ZFqjsDzlEt,Gemma,left,0.3333333333333333,0.9452390273412069,3
z8KEo0ZFqjsDzlEt,Gemma,center,0.3333333333333333,0.8480989336967468,3
z8KEo0ZFqjsDzlEt,Gemma,right,0.0,0.9274864991505941,3
z8KEo0ZFqjsDzlEt,Llama,left,0.0,0.8431148131688436,3
z8KEo0ZFqjsDzlEt,Llama,center,0.0,0.8326000769933065,3
z8KEo0ZFqjsDzlEt,Llama,right,1.0,0.8722054560979208,3
z8KEo0ZFqjsDzlEt,Phi,left,1.3333333333333333,0.638196329275767,3
z8KEo0ZFqjsDzlEt,Phi,center,1.3333333333333333,0.750356137752533,3
z8KEo0ZFqjsDzlEt,Phi,right,1.3333333333333333,0.5998871326446533,3
5woP5Dnsrv3ICijx,Qwen,left,1.3333333333333333,0.6034319897492727,3
5woP5Dnsrv3ICijx,Qwen,center,1.3333333333333333,0.6997928619384766,3
5woP5Dnsrv3ICijx,Qwen,right,1.6666666666666667,0.782990296681722,3
5woP5Dnsrv3ICijx,Mistral,left,0.0,0.9821260571479797,3
5woP5Dnsrv3ICijx,Mistral,center,0.3333333333333333,0.929935355981191,3
5woP5Dnsrv3ICijx,Mistral,right,0.6666666666666666,0.9717944065729777,3
5woP5Dnsrv3ICijx,Gemma,left,1.0,0.9699846704800924,3
5woP5Dnsrv3ICijx,Gemma,center,0.6666666666666666,0.7824440002441406,3
5woP5Dnsrv3ICijx,Gemma,right,1.0,0.9983317852020264,3
5woP5Dnsrv3ICijx,Llama,left,1.3333333333333333,0.7410270273685455,3
5woP5Dnsrv3ICijx,Llama,center,1.3333333333333333,0.830258826414744,3
5woP5Dnsrv3ICijx,Llama,right,1.0,0.8782077034314474,3
5woP5Dnsrv3ICijx,Phi,left,1.6666666666666667,0.767157236735026,3
5woP5Dnsrv3ICijx,Phi,center,0.6666666666666666,0.8239519596099854,3
5woP5Dnsrv3ICijx,Phi,right,1.3333333333333333,0.7220509052276611,3
WJ9KXMVyg1fdBG7C,Qwen,left,2.0,0.9003245234489441,3
WJ9KXMVyg1fdBG7C,Qwen,center,2.0,0.7918165524800619,3
WJ9KXMVyg1fdBG7C,Qwen,right,2.0,0.9205630620320638,3
WJ9KXMVyg1fdBG7C,Mistral,left,0.0,0.7511740922927856,3
WJ9KXMVyg1fdBG7C,Mistral,center,0.3333333333333333,0.7885534962018331,3
WJ9KXMVyg1fdBG7C,Mistral,right,0.0,0.8555674354235331,3
WJ9KXMVyg1fdBG7C,Gemma,left,0.6666666666666666,0.8808764616648356,3
WJ9KXMVyg1fdBG7C,Gemma,center,0.3333333333333333,0.8997019330660502,3
WJ9KXMVyg1fdBG7C,Gemma,right,0.0,0.76169353723526,3
WJ9KXMVyg1fdBG7C,Llama,left,0.0,0.8734742403030396,3
WJ9KXMVyg1fdBG7C,Llama,center,0.0,0.8773896296819051,3
WJ9KXMVyg1fdBG7C,Llama,right,0.0,0.9225560824076334,3
WJ9KXMVyg1fdBG7C,Phi,left,1.3333333333333333,0.802091916402181,3
WJ9KXMVyg1fdBG7C,Phi,center,0.6666666666666666,0.774641215801239,3
WJ9KXMVyg1fdBG7C,Phi,right,0.0,0.8912640810012817,3
c6rk2OvrfkOWzc2J,Qwen,left,0.0,0.7811437050501505,3
c6rk2OvrfkOWzc2J,Qwen,center,0.0,0.7036942442258199,3
c6rk2OvrfkOWzc2J,Qwen,right,0.0,0.6775538325309753,3
c6rk2OvrfkOWzc2J,Mistral,left,0.0,0.9082376956939697,3
c6rk2OvrfkOWzc2J,Mistral,center,0.0,0.904752274354299,3
c6rk2OvrfkOWzc2J,Mistral,right,0.0,0.9922805627187093,3
c6rk2OvrfkOWzc2J,Gemma,left,0.3333333333333333,0.9082140922546387,3
c6rk2OvrfkOWzc2J,Gemma,center,0.0,0.8215846021970113,3
c6rk2OvrfkOWzc2J,Gemma,right,0.0,0.893231471379598,3
c6rk2OvrfkOWzc2J,Llama,left,0.0,0.979675312836965,3
c6rk2OvrfkOWzc2J,Llama,center,0.3333333333333333,0.9720070163408915,3
c6rk2OvrfkOWzc2J,Llama,right,0.0,0.9451128443082174,3
c6rk2OvrfkOWzc2J,Phi,left,0.0,0.8427623311678568,3
c6rk2OvrfkOWzc2J,Phi,center,0.6666666666666666,0.6477077802022299,3
c6rk2OvrfkOWzc2J,Phi,right,0.0,0.8183184266090393,3
Rjlzl5b8MX7H5m9g,Qwen,left,0.0,0.791545033454895,3
Rjlzl5b8MX7H5m9g,Qwen,center,0.0,0.7575176556905111,3
Rjlzl5b8MX7H5m9g,Qwen,right,0.0,0.8364924987157186,3
Rjlzl5b8MX7H5m9g,Mistral,left,0.0,0.8632734417915344,3
Rjlzl5b8MX7H5m9g,Mistral,center,0.3333333333333333,0.877622385819753,3
Rjlzl5b8MX7H5m9g,Mistral,right,0.0,0.953124483426412,3
Rjlzl5b8MX7H5m9g,Gemma,left,1.0,0.9754835764567057,3
Rjlzl5b8MX7H5m9g,Gemma,center,0.6666666666666666,0.8256799578666687,3
Rjlzl5b8MX7H5m9g,Gemma,right,0.6666666666666666,0.8413697878519694,3
Rjlzl5b8MX7H5m9g,Llama,left,0.6666666666666666,0.8117241064707438,3
Rjlzl5b8MX7H5m9g,Llama,center,0.6666666666666666,0.8607615431149801,3
Rjlzl5b8MX7H5m9g,Llama,right,2.0,0.675194243590037,3
Rjlzl5b8MX7H5m9g,Phi,left,1.3333333333333333,0.6851301987965902,3
Rjlzl5b8MX7H5m9g,Phi,center,0.6666666666666666,0.5820858279863993,3
Rjlzl5b8MX7H5m9g,Phi,right,0.0,0.7780350844065348,3
epQufoDVc75RjedM,Qwen,left,2.0,0.8908746043841044,3
epQufoDVc75RjedM,Qwen,center,1.6666666666666667,0.8021593888600668,3
epQufoDVc75RjedM,Qwen,right,1.0,0.6070543726285299,3
epQufoDVc75RjedM,Mistral,left,0.0,0.8633026083310446,3
epQufoDVc75RjedM,Mistral,center,1.0,0.7207280596097311,3
epQufoDVc75RjedM,Mistral,right,0.0,0.7863732973734537,3
epQufoDVc75RjedM,Gemma,left,1.0,0.7687981724739075,3
epQufoDVc75RjedM,Gemma,center,0.3333333333333333,0.8490111827850342,3
epQufoDVc75RjedM,Gemma,right,1.0,0.9900188048680624,3
epQufoDVc75RjedM,Llama,left,2.0,0.919461985429128,3
epQufoDVc75RjedM,Llama,center,2.0,0.7553858955701193,3
epQufoDVc75RjedM,Llama,right,1.6666666666666667,0.8772320548693339,3
epQufoDVc75RjedM,Phi,left,1.6666666666666667,0.6843238870302836,3
epQufoDVc75RjedM,Phi,center,2.0,0.7262785236040751,3
epQufoDVc75RjedM,Phi,right,2.0,0.9198106129964193,3
aMOpKij1LcUmFwdh,Qwen,left,0.6666666666666666,0.48906277616818744,3
aMOpKij1LcUmFwdh,Qwen,center,0.0,0.6647273699442545,3
aMOpKij1LcUmFwdh,Qwen,right,1.3333333333333333,0.6966029405593872,3
aMOpKij1LcUmFwdh,Mistral,left,0.3333333333333333,0.9283994436264038,3
aMOpKij1LcUmFwdh,Mistral,center,0.6666666666666666,0.7787703474362692,3
aMOpKij1LcUmFwdh,Mistral,right,0.0,0.8369389375050863,3
aMOpKij1LcUmFwdh,Gemma,left,0.6666666666666666,0.9524871508280436,3
aMOpKij1LcUmFwdh,Gemma,center,1.0,0.9947448571523031,3
aMOpKij1LcUmFwdh,Gemma,right,1.0,0.9969740907351176,3
aMOpKij1LcUmFwdh,Llama,left,0.0,0.9419842958450317,3
aMOpKij1LcUmFwdh,Llama,center,0.0,0.9023148417472839,3
aMOpKij1LcUmFwdh,Llama,right,0.0,0.8313886920611063,3
aMOpKij1LcUmFwdh,Phi,left,0.6666666666666666,0.6624372204144796,3
aMOpKij1LcUmFwdh,Phi,center,1.0,0.7626467148462931,3
aMOpKij1LcUmFwdh,Phi,right,1.3333333333333333,0.774953822294871,3
fhGneg9kKBV6jNbI,Qwen,left,0.0,0.7492100596427917,3
fhGneg9kKBV6jNbI,Qwen,center,0.0,0.9553635517756144,3
fhGneg9kKBV6jNbI,Qwen,right,0.0,0.9042971134185791,3
fhGneg9kKBV6jNbI,Mistral,left,0.0,0.9851357936859131,3
fhGneg9kKBV6jNbI,Mistral,center,0.3333333333333333,0.6973123153050741,3
fhGneg9kKBV6jNbI,Mistral,right,0.6666666666666666,0.8317092855771383,3
fhGneg9kKBV6jNbI,Gemma,left,1.0,0.9960768024126688,3
fhGneg9kKBV6jNbI,Gemma,center,1.0,0.9953107237815857,3
fhGneg9kKBV6jNbI,Gemma,right,1.0,0.9013781746228536,3
fhGneg9kKBV6jNbI,Llama,left,0.0,0.8359925548235575,3
fhGneg9kKBV6jNbI,Llama,center,0.0,0.9753160874048868,3
fhGneg9kKBV6jNbI,Llama,right,0.3333333333333333,0.7745429476102194,3
fhGneg9kKBV6jNbI,Phi,left,0.0,0.9822992086410522,3
fhGneg9kKBV6jNbI,Phi,center,0.0,0.9339041312535604,3
fhGneg9kKBV6jNbI,Phi,right,0.0,0.9358604152997335,3
BD1oKeqKbYIIdSku,Qwen,left,0.0,0.9673542579015096,3
BD1oKeqKbYIIdSku,Qwen,center,0.0,0.9668253660202026,3
BD1oKeqKbYIIdSku,Qwen,right,0.0,0.9785592754681905,3
BD1oKeqKbYIIdSku,Mistral,left,0.0,0.9949330886205038,3
BD1oKeqKbYIIdSku,Mistral,center,0.3333333333333333,0.8537098169326782,3
BD1oKeqKbYIIdSku,Mistral,right,0.0,0.9809334675470988,3
BD1oKeqKbYIIdSku,Gemma,left,1.0,0.9867507815361023,3
BD1oKeqKbYIIdSku,Gemma,center,1.0,0.9953214526176453,3
BD1oKeqKbYIIdSku,Gemma,right,1.0,0.9846038023630778,3
BD1oKeqKbYIIdSku,Llama,left,0.0,0.998196562131246,3
BD1oKeqKbYIIdSku,Llama,center,0.0,0.9533051451047262,3
BD1oKeqKbYIIdSku,Llama,right,0.0,0.9685262640317281,3
BD1oKeqKbYIIdSku,Phi,left,0.0,0.716761589050293,3
BD1oKeqKbYIIdSku,Phi,center,0.0,0.9548511505126953,3
BD1oKeqKbYIIdSku,Phi,right,0.0,0.9550082087516785,3
oDLtLYcSNSBc3jpj,Qwen,left,0.0,0.8133642276128134,3
oDLtLYcSNSBc3jpj,Qwen,center,0.0,0.7010238965352377,3
oDLtLYcSNSBc3jpj,Qwen,right,0.0,0.8100012143452963,3
oDLtLYcSNSBc3jpj,Mistral,left,0.0,0.8952284256617228,3
oDLtLYcSNSBc3jpj,Mistral,center,0.0,0.9304219086964926,3
oDLtLYcSNSBc3jpj,Mistral,right,0.0,0.9796173175175985,3
oDLtLYcSNSBc3jpj,Gemma,left,0.3333333333333333,0.8563386996587118,3
oDLtLYcSNSBc3jpj,Gemma,center,0.6666666666666666,0.8737236062685648,3
oDLtLYcSNSBc3jpj,Gemma,right,0.3333333333333333,0.9343008597691854,3
oDLtLYcSNSBc3jpj,Llama,left,0.3333333333333333,0.8010799388090769,3
oDLtLYcSNSBc3jpj,Llama,center,0.0,0.8085279961427053,3
oDLtLYcSNSBc3jpj,Llama,right,1.0,0.4949350456396739,3
oDLtLYcSNSBc3jpj,Phi,left,0.0,0.918122132619222,3
oDLtLYcSNSBc3jpj,Phi,center,0.0,0.9620819886525472,3
oDLtLYcSNSBc3jpj,Phi,right,0.0,0.8575361172358195,3
fjiryg7CqJdPVDew,Qwen,left,0.6666666666666666,0.7225372791290283,3
fjiryg7CqJdPVDew,Qwen,center,1.3333333333333333,0.6615830063819885,3
fjiryg7CqJdPVDew,Qwen,right,1.3333333333333333,0.6819120049476624,3
fjiryg7CqJdPVDew,Mistral,left,0.0,0.9008956750233968,3
fjiryg7CqJdPVDew,Mistral,center,0.3333333333333333,0.8593917091687521,3
fjiryg7CqJdPVDew,Mistral,right,0.0,0.8459462324778239,3
fjiryg7CqJdPVDew,Gemma,left,0.6666666666666666,0.8315142393112183,3
fjiryg7CqJdPVDew,Gemma,center,0.0,0.6412186821301779,3
fjiryg7CqJdPVDew,Gemma,right,0.6666666666666666,0.9662266969680786,3
fjiryg7CqJdPVDew,Llama,left,0.6666666666666666,0.6587616006533304,3
fjiryg7CqJdPVDew,Llama,center,1.0,0.790289024511973,3
fjiryg7CqJdPVDew,Llama,right,0.0,0.8038760224978129,3
fjiryg7CqJdPVDew,Phi,left,0.0,0.9387834866841634,3
fjiryg7CqJdPVDew,Phi,center,0.0,0.8915909727414449,3
fjiryg7CqJdPVDew,Phi,right,0.0,0.9613957206408182,3
0bRf1O5k2r34PC1g,Qwen,left,1.0,0.5442137320836385,3
0bRf1O5k2r34PC1g,Qwen,center,1.0,0.5856837232907613,3
0bRf1O5k2r34PC1g,Qwen,right,0.3333333333333333,0.5770823955535889,3
0bRf1O5k2r34PC1g,Mistral,left,0.3333333333333333,0.739165186882019,3
0bRf1O5k2r34PC1g,Mistral,center,0.0,0.9332927465438843,3
0bRf1O5k2r34PC1g,Mistral,right,0.6666666666666666,0.7757047414779663,3
0bRf1O5k2r34PC1g,Gemma,left,1.0,0.9977733294169108,3
0bRf1O5k2r34PC1g,Gemma,center,0.6666666666666666,0.9520610173543295,3
0bRf1O5k2r34PC1g,Gemma,right,0.6666666666666666,0.8962190747261047,3
0bRf1O5k2r34PC1g,Llama,left,0.0,0.9810895125071207,3
0bRf1O5k2r34PC1g,Llama,center,0.0,0.96649569272995,3
0bRf1O5k2r34PC1g,Llama,right,0.0,0.9829960664113363,3
0bRf1O5k2r34PC1g,Phi,left,0.0,0.7644596695899963,3
0bRf1O5k2r34PC1g,Phi,center,0.0,0.7605168024698893,3
0bRf1O5k2r34PC1g,Phi,right,0.3333333333333333,0.7370290358861288,3
LPL9SSDDOCcU7cWx,Qwen,left,1.6666666666666667,0.6807845632235209,3
LPL9SSDDOCcU7cWx,Qwen,center,1.6666666666666667,0.7836218873659769,3
LPL9SSDDOCcU7cWx,Qwen,right,2.0,0.7143176992734274,3
LPL9SSDDOCcU7cWx,Mistral,left,0.0,0.8747413158416748,3
LPL9SSDDOCcU7cWx,Mistral,center,0.3333333333333333,0.7756179968516032,3
LPL9SSDDOCcU7cWx,Mistral,right,0.0,0.7744991779327393,3
LPL9SSDDOCcU7cWx,Gemma,left,1.0,0.9950181245803833,3
LPL9SSDDOCcU7cWx,Gemma,center,1.0,0.9983315666516622,3
LPL9SSDDOCcU7cWx,Gemma,right,1.0,0.9979224602381388,3
LPL9SSDDOCcU7cWx,Llama,left,0.0,0.9916123549143473,3
LPL9SSDDOCcU7cWx,Llama,center,0.0,0.8907110293706259,3
LPL9SSDDOCcU7cWx,Llama,right,0.0,0.9919106761614481,3
LPL9SSDDOCcU7cWx,Phi,left,0.3333333333333333,0.6511091987291971,3
LPL9SSDDOCcU7cWx,Phi,center,0.3333333333333333,0.826351523399353,3
LPL9SSDDOCcU7cWx,Phi,right,0.0,0.7360597054163615,3
BLNCtPCRvTkIaXCj,Qwen,left,0.0,0.8406006892522176,3
BLNCtPCRvTkIaXCj,Qwen,center,0.0,0.8307620485623678,3
BLNCtPCRvTkIaXCj,Qwen,right,0.6666666666666666,0.6980273524920145,3
BLNCtPCRvTkIaXCj,Mistral,left,0.0,0.9789005120595297,3
BLNCtPCRvTkIaXCj,Mistral,center,0.0,0.988863468170166,3
BLNCtPCRvTkIaXCj,Mistral,right,0.0,0.9891384442647299,3
BLNCtPCRvTkIaXCj,Gemma,left,1.0,0.8596085906028748,3
BLNCtPCRvTkIaXCj,Gemma,center,0.6666666666666666,0.9657917420069376,3
BLNCtPCRvTkIaXCj,Gemma,right,0.3333333333333333,0.9432790478070577,3
BLNCtPCRvTkIaXCj,Llama,left,0.0,0.9324308435122172,3
BLNCtPCRvTkIaXCj,Llama,center,0.0,0.9888862570126852,3
BLNCtPCRvTkIaXCj,Llama,right,0.0,0.8872702717781067,3
BLNCtPCRvTkIaXCj,Phi,left,0.0,0.9387851357460022,3
BLNCtPCRvTkIaXCj,Phi,center,0.0,0.9646371006965637,3
BLNCtPCRvTkIaXCj,Phi,right,0.0,0.9647642771402994,3
zbPysko8ljMLJFYy,Qwen,left,1.6666666666666667,0.6665574709574381,3
zbPysko8ljMLJFYy,Qwen,center,1.0,0.6326217254002889,3
zbPysko8ljMLJFYy,Qwen,right,1.0,0.5258971850077311,3
zbPysko8ljMLJFYy,Mistral,left,0.3333333333333333,0.9557984868685404,3
zbPysko8ljMLJFYy,Mistral,center,0.0,0.9486438433329264,3
zbPysko8ljMLJFYy,Mistral,right,0.6666666666666666,0.6783111691474915,3
zbPysko8ljMLJFYy,Gemma,left,1.0,0.9768241246541342,3
zbPysko8ljMLJFYy,Gemma,center,0.6666666666666666,0.8389366070429484,3
zbPysko8ljMLJFYy,Gemma,right,1.0,0.9902878204981486,3
zbPysko8ljMLJFYy,Llama,left,0.0,0.9249792496363322,3
